episode,total_steps,reward,rolling_reward_100,epsilon,loss
393,13612,0.0,0.31,0.7309576,0.003971024416387081
394,13636,0.0,0.31,0.7304824,0.011644819751381874
395,13660,0.0,0.31,0.7300072,0.003990353085100651
396,13684,0.0,0.31,0.7295320000000001,0.007704559713602066
397,13755,1.0,0.32,0.7290568,0.011762366630136967
398,13802,1.0,0.32,0.727651,5.797109042759985e-05
399,13819,0.0,0.32,0.7267204,0.011605371721088886
400,13843,0.0,0.32,0.7263838,0.003934992477297783
401,13914,1.0,0.33,0.7259086,0.00010013550490839407
402,13966,1.0,0.34,0.7245028,0.003956454806029797
403,13990,0.0,0.33,0.7234731999999999,0.003939738497138023
404,14014,0.0,0.33,0.722998,0.007912310771644115
405,14067,1.0,0.33,0.7225228,0.00024136726278811693
406,14120,1.0,0.34,0.7214734,0.00021721026860177517
407,14144,0.0,0.3,0.720424,0.004242400173097849
408,14168,0.0,0.3,0.7199488,0.012209683656692505
409,14192,0.0,0.3,0.7194735999999999,0.004059698898345232
410,14216,0.0,0.3,0.7189984,4.152209294261411e-05
411,14240,0.0,0.3,0.7185231999999999,0.0038895942270755768
412,14264,0.0,0.3,0.718048,0.0001342330506304279
413,14335,1.0,0.29,0.7175728,0.008007941767573357
414,14408,1.0,0.3,0.716167,0.004022775683552027
415,14432,0.0,0.29,0.7147216000000001,0.00395209202542901
416,14503,1.0,0.3,0.7142464,0.011655419133603573
417,14527,0.0,0.3,0.7128406,0.007929395884275436
418,14551,0.0,0.3,0.7123653999999999,0.007680894806981087
419,14575,0.0,0.29,0.7118902,0.003920478746294975
420,14599,0.0,0.29,0.711415,0.00781877338886261
421,14623,0.0,0.29,0.7109398,0.003991445526480675
422,14647,0.0,0.29,0.7104646,0.004156365059316158
423,14671,0.0,0.29,0.7099894,0.000397328200051561
424,14695,0.0,0.29,0.7095142,0.003997408784925938
425,14766,1.0,0.3,0.709039,0.011450618505477905
426,14790,0.0,0.29,0.7076332000000001,0.00773780420422554
427,14814,0.0,0.29,0.707158,0.0002877867373172194
428,14838,0.0,0.29,0.7066828,0.004057677928358316
429,14911,1.0,0.3,0.7062075999999999,0.00013501451758202165
430,14935,0.0,0.28,0.7047622,9.497984137851745e-05
431,14959,0.0,0.28,0.704287,0.0001132902834797278
432,14983,0.0,0.28,0.7038118,4.5405493438011035e-05
433,15007,0.0,0.28,0.7033366,3.735609061550349e-05
434,15106,2.0,0.3,0.7028614,0.004092310555279255
435,15130,0.0,0.3,0.7009012,0.00010107339039677754
436,15154,0.0,0.3,0.700426,0.004074528347700834
437,15253,2.0,0.32,0.6999508,0.011995666660368443
438,15277,0.0,0.32,0.6979906,0.00017283014312852174
439,15330,1.0,0.32,0.6975154,0.012003028765320778
440,15354,0.0,0.31,0.696466,5.982354196021333e-05
441,15425,1.0,0.32,0.6959908,4.5638662413693964e-05
442,15449,0.0,0.31,0.694585,0.003979813773185015
443,15473,0.0,0.31,0.6941098,3.7134523154236376e-05
444,15497,0.0,0.31,0.6936346,0.003930534236133099
445,15521,0.0,0.3,0.6931594,0.0039086537435650826
446,15545,0.0,0.3,0.6926842,0.003921578638255596
447,15569,0.0,0.3,0.6922090000000001,0.00783455092459917
448,15593,0.0,0.3,0.6917338,0.00017010571900755167
449,15617,0.0,0.29,0.6912586000000001,0.003926046658307314
450,15641,0.0,0.27,0.6907833999999999,0.00017930366448126733
451,15712,1.0,0.28,0.6903082,0.003986760973930359
452,15873,3.0,0.31,0.6889023999999999,0.00013550638686865568
453,15897,0.0,0.31,0.6857146000000001,0.007777056656777859
454,15921,0.0,0.31,0.6852393999999999,0.00013964847312308848
455,15945,0.0,0.31,0.6847642,0.00392499566078186
456,15969,0.0,0.31,0.6842889999999999,0.0039387112483382225
457,15993,0.0,0.31,0.6838138,0.007913541980087757
458,16046,1.0,0.31,0.6833386,0.00011826640547951683
459,16070,0.0,0.31,0.6822892,0.00010901549103436992
460,16094,0.0,0.31,0.6818139999999999,0.007940694689750671
461,16118,0.0,0.31,0.6813388,8.975946548162028e-05
462,16142,0.0,0.29,0.6808636,0.003985644318163395
463,16166,0.0,0.28,0.6803884,0.003993956372141838
464,16219,1.0,0.29,0.6799132,4.560854358715005e-05
465,16323,2.0,0.3,0.6788638,6.017809937475249e-05
466,16347,0.0,0.3,0.6768046,0.0039647771045565605
467,16371,0.0,0.29,0.6763294,0.011839257553219795
468,16395,0.0,0.27,0.6758542000000001,7.719580753473565e-05
469,16448,1.0,0.28,0.675379,0.00787736289203167
